keyword,region,match_type,lb,ub,source,nn_keyword,nn_region,nn_match_type,nn_hist_min,nn_hist_max,cosine_sim,tier
generative ai course google free,b,phrase match,0.31312840995442914,1.330795742306324,nearest_neighbor,google generative ai course,b,phrase match,0.32,1.36,0.978526281107591,same_region_and_match
generative ai course google free,c,broad match,0.11875540152105178,2.1375972273789317,nearest_neighbor,generative ai online course,c,broad match,0.13,2.34,0.9135030886234752,same_region_and_match
generative ai course google free,c,exact match,0.10763789092183501,1.2231578513844887,nearest_neighbor,google generative ai course,c,exact match,0.11,1.25,0.978526281107591,same_region_and_match
generative ai course google free,c,phrase match,0.14677894216613865,1.0274525951629705,nearest_neighbor,google generative ai course,c,phrase match,0.15,1.05,0.978526281107591,same_region_and_match
generative ai course iit,usa,broad match,0.49599837114234263,4.347279841188768,nearest_neighbor,generative ai course,usa,broad match,0.51,4.47,0.9725458257692993,same_region_and_match
generative ai course iit,c,broad match,0.10069186752267995,1.7849921969929627,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.915380613842545,same_region_and_match
generative ai course microsoft,usa,broad match,0.4892632197655228,4.288248220297817,nearest_neighbor,generative ai course,usa,broad match,0.51,4.47,0.9593396465990642,same_region_and_match
generative ai course microsoft,a,broad match,0.30698868691170056,2.8012717680692676,nearest_neighbor,generative ai course,a,broad match,0.32,2.92,0.9593396465990642,same_region_and_match
generative ai course microsoft,b,broad match,0.134307550523869,2.734117992807333,nearest_neighbor,generative ai course,b,broad match,0.14,2.85,0.9593396465990642,same_region_and_match
generative ai course microsoft,c,broad match,0.1013145424492001,1.79603052523582,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9210412949927282,same_region_and_match
generative ai course microsoft,c,phrase match,0.12471415405787835,1.9474594825961002,nearest_neighbor,generative ai course,c,phrase match,0.13,2.03,0.9593396465990642,same_region_and_match
generative ai course mit,usa,broad match,0.6,2.0,exact,generative ai course mit,usa,broad match,0.6,2.0,,
generative ai course mit,usa,exact match,1.1,44.08,exact,generative ai course mit,usa,exact match,1.1,44.08,,
generative ai course mit,usa,phrase match,3.63,27.95,exact,generative ai course mit,usa,phrase match,3.63,27.95,,
generative ai course mit,a,broad match,0.85,0.85,exact,generative ai course mit,a,broad match,0.85,0.85,,
generative ai course mit,b,broad match,0.9,0.9,exact,generative ai course mit,b,broad match,0.9,0.9,,
generative ai course mit,c,broad match,0.09516407017212428,1.6869994257785668,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.8651279106556753,same_region_and_match
generative ai course online,usa,broad match,0.4257787624181812,33.76524604293019,nearest_neighbor,generative ai online course,usa,broad match,0.43,34.1,0.9901831684143749,same_region_and_match
generative ai course online,usa,exact match,3.27,20.4,exact,generative ai course online,usa,exact match,3.27,20.4,,
generative ai course online,usa,phrase match,1.74,19.98,exact,generative ai course online,usa,phrase match,1.74,19.98,,
generative ai course online,a,broad match,0.22774212873530625,10.347414109930217,nearest_neighbor,generative ai online course,a,broad match,0.23,10.45,0.9901831684143749,same_region_and_match
generative ai course online,b,broad match,0.1386256435780125,4.7528792083889995,nearest_neighbor,generative ai online course,b,broad match,0.14,4.8,0.9901831684143749,same_region_and_match
generative ai course online,c,broad match,0.12872381189386875,2.317028614089637,nearest_neighbor,generative ai online course,c,broad match,0.13,2.34,0.9901831684143749,same_region_and_match
generative ai course online,c,exact match,0.19,0.19,exact,generative ai course online,c,exact match,0.19,0.19,,
generative ai course online,c,phrase match,0.5644044059961937,0.6040117327327686,nearest_neighbor,generative ai online course,c,phrase match,0.57,0.61,0.9901831684143749,same_region_and_match
generative ai course online free,usa,broad match,0.42172812286519096,33.44402090628608,nearest_neighbor,generative ai online course,usa,broad match,0.43,34.1,0.9807630764306766,same_region_and_match
generative ai course online free,usa,phrase match,1.726938762363934,19.83002096093759,nearest_neighbor,generative ai course online,usa,phrase match,1.74,19.98,0.9924935415884679,same_region_and_match
generative ai course online free,a,broad match,0.22557550757905565,10.24897414870057,nearest_neighbor,generative ai online course,a,broad match,0.23,10.45,0.9807630764306766,same_region_and_match
generative ai course online free,b,broad match,0.13730683070029473,4.707662766867248,nearest_neighbor,generative ai online course,b,broad match,0.14,4.8,0.9807630764306766,same_region_and_match
generative ai course online free,c,broad match,0.12749919993598796,2.294985598847783,nearest_neighbor,generative ai online course,c,broad match,0.13,2.34,0.9807630764306766,same_region_and_match
generative ai course online free,c,exact match,0.1885737729018089,0.1885737729018089,nearest_neighbor,generative ai course online,c,exact match,0.19,0.19,0.9924935415884679,same_region_and_match
generative ai course online free,c,phrase match,0.5590349535654856,0.5982654766227127,nearest_neighbor,generative ai online course,c,phrase match,0.57,0.61,0.9807630764306766,same_region_and_match
generative ai course online with certificate,usa,broad match,0.5996093163497257,22.316709242891353,nearest_neighbor,generative ai certificate course,usa,broad match,0.64,23.82,0.9368895567964464,same_region_and_match
generative ai course online with certificate,a,broad match,0.29043576260689835,14.240721263305984,nearest_neighbor,generative ai certificate course,a,broad match,0.31,15.2,0.9368895567964464,same_region_and_match
generative ai course online with certificate,b,broad match,0.11242674681557356,5.846190834409826,nearest_neighbor,generative ai certificate course,b,broad match,0.12,6.24,0.9368895567964464,same_region_and_match
generative ai course online with certificate,c,broad match,0.1311645379515025,2.6982419235737654,nearest_neighbor,generative ai certificate course,c,broad match,0.14,2.88,0.9368895567964464,same_region_and_match
generative ai course overview,usa,broad match,0.4894677626124036,4.290040978191066,nearest_neighbor,generative ai course,usa,broad match,0.51,4.47,0.9597407110047129,same_region_and_match
generative ai course overview,a,broad match,0.30711702752150816,2.8024428761337616,nearest_neighbor,generative ai course,a,broad match,0.32,2.92,0.9597407110047129,same_region_and_match
generative ai course overview,b,broad match,0.13436369954065983,2.735261026363432,nearest_neighbor,generative ai course,b,broad match,0.14,2.85,0.9597407110047129,same_region_and_match
generative ai course overview,c,broad match,0.10456469523342642,1.8536468700471045,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9505881384856947,same_region_and_match
generative ai course roadmap,usa,broad match,0.4932950941836414,4.3235864137272095,nearest_neighbor,generative ai course,usa,broad match,0.51,4.47,0.9672452827130223,same_region_and_match
generative ai course roadmap,a,broad match,0.30951849046816715,2.8243562255220254,nearest_neighbor,generative ai course,a,broad match,0.32,2.92,0.9672452827130223,same_region_and_match
generative ai course roadmap,b,broad match,0.13541433957982313,2.756649055732114,nearest_neighbor,generative ai course,b,broad match,0.14,2.85,0.9672452827130223,same_region_and_match
generative ai course roadmap,c,broad match,0.10257626492203795,1.8183974236179454,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9325114992912541,same_region_and_match
generative ai course roadmap,c,phrase match,0.1257418867526929,1.9635079239074351,nearest_neighbor,generative ai course,c,phrase match,0.13,2.03,0.9672452827130223,same_region_and_match
generative ai course simplilearn,usa,broad match,0.4908922131137457,4.3025258678793,nearest_neighbor,generative ai course,usa,broad match,0.51,4.47,0.9625337512034229,same_region_and_match
generative ai course simplilearn,c,broad match,0.09755217382107136,1.729333990464447,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.8868379438279215,same_region_and_match
generative ai course singapore,usa,broad match,0.48697206378902946,4.268166912033258,nearest_neighbor,generative ai course,usa,broad match,0.51,4.47,0.9548471839000577,same_region_and_match
generative ai course singapore,a,broad match,0.3055510988480185,2.7881537769881684,nearest_neighbor,generative ai course,a,broad match,0.32,2.92,0.9548471839000577,same_region_and_match
generative ai course singapore,b,broad match,0.1336786057460081,2.7213144741151645,nearest_neighbor,generative ai course,b,broad match,0.14,2.85,0.9548471839000577,same_region_and_match
generative ai course singapore,c,broad match,0.10158364577571762,1.8008009932968123,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9234876888701602,same_region_and_match
generative ai course singapore online,usa,broad match,0.40813913142910724,32.36638228309897,nearest_neighbor,generative ai online course,usa,broad match,0.43,34.1,0.9491607707653656,same_region_and_match
generative ai course singapore online,a,broad match,0.2183069772760341,9.91873005449807,nearest_neighbor,generative ai online course,a,broad match,0.23,10.45,0.9491607707653656,same_region_and_match
generative ai course singapore online,b,broad match,0.1328825079071512,4.555971699673755,nearest_neighbor,generative ai online course,b,broad match,0.14,4.8,0.9491607707653656,same_region_and_match
generative ai course singapore online,c,broad match,0.12339090019949757,2.221036203590956,nearest_neighbor,generative ai online course,c,broad match,0.13,2.34,0.9491607707653659,same_region_and_match
generative ai course skillsfuture,usa,broad match,0.48079263625215535,4.214006047151243,nearest_neighbor,generative ai course,usa,broad match,0.51,4.47,0.9427306593179516,same_region_and_match
generative ai course skillsfuture,a,broad match,0.3016738109817445,2.752773525208419,nearest_neighbor,generative ai course,a,broad match,0.32,2.92,0.9427306593179516,same_region_and_match
generative ai course skillsfuture,b,broad match,0.13198229230451325,2.6867823790561625,nearest_neighbor,generative ai course,b,broad match,0.14,2.85,0.9427306593179516,same_region_and_match
generative ai course skillsfuture,c,broad match,0.09811299536579549,1.7392758269391018,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.8919363215072317,same_region_and_match
generative ai course stanford,c,broad match,0.10144146010359217,1.7982804291091339,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9221950918508379,same_region_and_match
generative ai course syllabus,usa,broad match,0.4854983094321239,4.255249888552145,nearest_neighbor,generative ai course,usa,broad match,0.51,4.47,0.9519574694747528,same_region_and_match
generative ai course syllabus,a,broad match,0.3046263902319209,2.779715810866278,nearest_neighbor,generative ai course,a,broad match,0.32,2.92,0.9519574694747528,same_region_and_match
generative ai course syllabus,b,broad match,0.1332740457264654,2.7130787880030454,nearest_neighbor,generative ai course,b,broad match,0.14,2.85,0.9519574694747528,same_region_and_match
generative ai course syllabus,c,broad match,0.10103023897420929,1.7909905999973463,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9184567179473572,same_region_and_match
generative ai course usa,c,broad match,0.10326976991590411,1.8306913757819365,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9388160901445829,same_region_and_match
generative ai course with certificate,usa,broad match,0.6364304930609047,23.68714741361055,nearest_neighbor,generative ai certificate course,usa,broad match,0.64,23.82,0.9944226454076637,same_region_and_match
generative ai course with certificate,usa,phrase match,1.9906688674263648,19.889378510199073,nearest_neighbor,generative ai course,usa,phrase match,2.3,22.98,0.8655082032288544,same_region_and_match
generative ai course with certificate,a,broad match,0.30827102007637575,15.115224210196487,nearest_neighbor,generative ai certificate course,a,broad match,0.31,15.2,0.9944226454076637,same_region_and_match
generative ai course with certificate,b,broad match,0.11933071744891964,6.205197307343822,nearest_neighbor,generative ai certificate course,b,broad match,0.12,6.24,0.9944226454076637,same_region_and_match
generative ai course with certificate,c,broad match,0.13921917035707293,2.8639372187740713,nearest_neighbor,generative ai certificate course,c,broad match,0.14,2.88,0.9944226454076637,same_region_and_match
generative ai course with certificate free,usa,broad match,0.6280491008537246,23.37520247239956,nearest_neighbor,generative ai certificate course,usa,broad match,0.64,23.82,0.9813267200839446,same_region_and_match
generative ai course with certificate free,usa,phrase match,2.0097942154644346,20.080465683205528,nearest_neighbor,generative ai course,usa,phrase match,2.3,22.98,0.8738235719410586,same_region_and_match
generative ai course with certificate free,a,broad match,0.3042112832260228,14.916166145275957,nearest_neighbor,generative ai certificate course,a,broad match,0.31,15.2,0.9813267200839446,same_region_and_match
generative ai course with certificate free,b,broad match,0.11775920641007336,6.1234787333238145,nearest_neighbor,generative ai certificate course,b,broad match,0.12,6.24,0.9813267200839446,same_region_and_match
generative ai course with certificate free,c,broad match,0.13738574081175225,2.8262209538417604,nearest_neighbor,generative ai certificate course,c,broad match,0.14,2.88,0.9813267200839446,same_region_and_match
generative ai course with certification,usa,broad match,0.6122542189535476,22.787336711677348,nearest_neighbor,generative ai certificate course,usa,broad match,0.64,23.82,0.9566472171149181,same_region_and_match
generative ai course with certification,usa,phrase match,0.22783162228056508,4.602198770067415,nearest_neighbor,generative ai certification online,usa,phrase match,0.25,5.05,0.9113264891222603,same_region_and_match
generative ai course with certification,c,broad match,0.13393061039608853,2.755143985290964,nearest_neighbor,generative ai certificate course,c,broad match,0.14,2.88,0.9566472171149181,same_region_and_match
generative ai coursera course,usa,broad match,0.48068341626852856,4.21304876611828,nearest_neighbor,generative ai course,usa,broad match,0.51,4.47,0.9425165024873109,same_region_and_match
generative ai coursera course,a,broad match,0.3016052807959395,2.752148187262948,nearest_neighbor,generative ai course,a,broad match,0.32,2.92,0.9425165024873109,same_region_and_match
generative ai coursera course,b,broad match,0.13195231034822355,2.686172032088836,nearest_neighbor,generative ai course,b,broad match,0.14,2.85,0.9425165024873109,same_region_and_match
generative ai coursera course,c,broad match,0.09930126443522903,1.7603405968063328,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9027387675929912,same_region_and_match
generative ai courses,usa,broad match,0.42,4.0,exact,generative ai courses,usa,broad match,0.42,4.0,,
generative ai courses,usa,phrase match,1.88,25.76,exact,generative ai courses,usa,phrase match,1.88,25.76,,
generative ai courses,a,broad match,0.25,4.33,exact,generative ai courses,a,broad match,0.25,4.33,,
generative ai courses,b,broad match,0.13,0.69,exact,generative ai courses,b,broad match,0.13,0.69,,
generative ai courses,c,broad match,0.10228487298312106,1.8132318392462368,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9298624816647368,same_region_and_match
generative ai courses and certifications,usa,broad match,0.6000374748181357,22.332644765887487,nearest_neighbor,generative ai certificate course,usa,broad match,0.64,23.82,0.937558554403337,same_region_and_match
generative ai courses and certifications,usa,phrase match,1.7241341562172108,23.624306310720932,nearest_neighbor,generative ai courses,usa,phrase match,1.88,25.76,0.9170926362857504,same_region_and_match
generative ai courses and certifications,a,broad match,0.2906431518650345,14.250890026930723,nearest_neighbor,generative ai certificate course,a,broad match,0.31,15.2,0.937558554403337,same_region_and_match
generative ai courses and certifications,b,broad match,0.11250702652840044,5.850365379476823,nearest_neighbor,generative ai certificate course,b,broad match,0.12,6.24,0.937558554403337,same_region_and_match
generative ai courses and certifications,c,broad match,0.1312581976164672,2.7001686366816107,nearest_neighbor,generative ai certificate course,c,broad match,0.14,2.88,0.937558554403337,same_region_and_match
generative ai courses andrew ng,usa,broad match,0.41149908013918773,3.919038858468455,nearest_neighbor,generative ai courses,usa,broad match,0.42,4.0,0.9797597146171138,same_region_and_match
generative ai courses andrew ng,a,broad match,0.24493992865427844,4.242359564292102,nearest_neighbor,generative ai courses,a,broad match,0.25,4.33,0.9797597146171138,same_region_and_match
generative ai courses andrew ng,b,broad match,0.12736876290022478,0.6760342030858084,nearest_neighbor,generative ai courses,b,broad match,0.13,0.69,0.9797597146171138,same_region_and_match
generative ai courses andrew ng,c,broad match,0.10214415701128363,1.8107373288363915,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9285832455571239,same_region_and_match
generative ai courses by amazon,usa,broad match,0.40340906503118346,3.8419910955350804,nearest_neighbor,generative ai courses,usa,broad match,0.42,4.0,0.9604977738837701,same_region_and_match
generative ai courses by amazon,a,broad match,0.24012444347094253,4.158955360916725,nearest_neighbor,generative ai courses,a,broad match,0.25,4.33,0.9604977738837701,same_region_and_match
generative ai courses by amazon,b,broad match,0.12486471060489011,0.6627434639798013,nearest_neighbor,generative ai courses,b,broad match,0.13,0.69,0.9604977738837701,same_region_and_match
generative ai courses by amazon,c,broad match,0.10272690891453398,1.8210679307576478,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9338809901321271,same_region_and_match
generative ai courses coursera,usa,broad match,0.4071982543403182,3.878078612764935,nearest_neighbor,generative ai courses,usa,broad match,0.42,4.0,0.9695196531912338,same_region_and_match
generative ai courses coursera,a,broad match,0.24237991329780845,4.198020098318042,nearest_neighbor,generative ai courses,a,broad match,0.25,4.33,0.9695196531912338,same_region_and_match
generative ai courses coursera,b,broad match,0.1260375549148604,0.6689685607019512,nearest_neighbor,generative ai courses,b,broad match,0.13,0.69,0.9695196531912338,same_region_and_match
generative ai courses coursera,c,broad match,0.10054137693502407,1.7823244093026993,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9140125175911279,same_region_and_match
generative ai courses for beginners,usa,broad match,0.40323843900758877,3.8403660857865596,nearest_neighbor,generative ai courses,usa,broad match,0.42,4.0,0.9600915214466399,same_region_and_match
generative ai courses for beginners,usa,exact match,1.4497381973844263,25.96087473991714,nearest_neighbor,generative ai courses,usa,exact match,1.51,27.04,0.9600915214466399,same_region_and_match
generative ai courses for beginners,usa,phrase match,1.8049720603196828,24.731957592465445,nearest_neighbor,generative ai courses,usa,phrase match,1.88,25.76,0.9600915214466399,same_region_and_match
generative ai courses for beginners,a,broad match,0.24002288036165997,4.157196287863951,nearest_neighbor,generative ai courses,a,broad match,0.25,4.33,0.9600915214466399,same_region_and_match
generative ai courses for beginners,a,phrase match,0.4704448455088535,10.964245174920627,nearest_neighbor,generative ai courses,a,phrase match,0.49,11.42,0.9600915214466399,same_region_and_match
generative ai courses for beginners,b,broad match,0.12481189778806319,0.6624631497981814,nearest_neighbor,generative ai courses,b,broad match,0.13,0.69,0.9600915214466399,same_region_and_match
generative ai courses for beginners,b,phrase match,0.2112201347182608,2.4386324644744652,nearest_neighbor,generative ai courses,b,phrase match,0.22,2.54,0.9600915214466399,same_region_and_match
generative ai courses for beginners,c,broad match,0.10262054132406295,1.819182323472025,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9329140120369359,same_region_and_match
generative ai courses for beginners,c,phrase match,0.19201830428932798,5.242099707098654,nearest_neighbor,generative ai courses,c,phrase match,0.2,5.46,0.9600915214466399,same_region_and_match
generative ai courses free,usa,broad match,0.40745739396877423,3.8805466092264216,nearest_neighbor,generative ai courses,usa,broad match,0.42,4.0,0.9701366523066054,same_region_and_match
generative ai courses free,usa,exact match,1.4649063449829742,26.232495078370608,nearest_neighbor,generative ai courses,usa,exact match,1.51,27.04,0.9701366523066054,same_region_and_match
generative ai courses free,usa,phrase match,1.823856906336418,24.990720163418157,nearest_neighbor,generative ai courses,usa,phrase match,1.88,25.76,0.9701366523066054,same_region_and_match
generative ai courses free,a,broad match,0.24253416307665135,4.2006917044876015,nearest_neighbor,generative ai courses,a,broad match,0.25,4.33,0.9701366523066054,same_region_and_match
generative ai courses free,b,broad match,0.1261177647998587,0.6693942900915577,nearest_neighbor,generative ai courses,b,broad match,0.13,0.69,0.9701366523066054,same_region_and_match
generative ai courses free,b,phrase match,0.2134300635074532,2.4641470968587775,nearest_neighbor,generative ai courses,b,phrase match,0.22,2.54,0.9701366523066054,same_region_and_match
generative ai courses free,c,broad match,0.11939189473841878,2.1490541052915377,nearest_neighbor,generative ai online course,c,broad match,0.13,2.34,0.9183991902955291,same_region_and_match
generative ai courses free,c,phrase match,0.1940273304613211,5.296946121594066,nearest_neighbor,generative ai courses,c,phrase match,0.2,5.46,0.9701366523066054,same_region_and_match
generative ai courses free with certificate,usa,broad match,0.6117378532161638,22.768118224389095,nearest_neighbor,generative ai certificate course,usa,broad match,0.64,23.82,0.9558403956502559,same_region_and_match
generative ai courses free with certificate,usa,exact match,3.1064812858633317,29.908245979896506,nearest_neighbor,generative ai certificate course,usa,exact match,3.25,31.29,0.9558403956502559,same_region_and_match
generative ai courses free with certificate,usa,phrase match,1.6829892668017268,23.0605337834109,nearest_neighbor,generative ai courses,usa,phrase match,1.88,25.76,0.8952070568094292,same_region_and_match
generative ai courses free with certificate,a,broad match,0.2963105226515793,14.52877401388389,nearest_neighbor,generative ai certificate course,a,broad match,0.31,15.2,0.9558403956502559,same_region_and_match
generative ai courses free with certificate,b,broad match,0.1147008474780307,5.964444068857597,nearest_neighbor,generative ai certificate course,b,broad match,0.12,6.24,0.9558403956502559,same_region_and_match
generative ai courses free with certificate,b,phrase match,0.19694555249807444,2.2738259242959504,nearest_neighbor,generative ai courses,b,phrase match,0.22,2.54,0.8952070568094292,same_region_and_match
generative ai courses free with certificate,c,broad match,0.13381765539103585,2.752820339472737,nearest_neighbor,generative ai certificate course,c,broad match,0.14,2.88,0.9558403956502559,same_region_and_match
generative ai courses free with certificate,c,phrase match,0.17904141136188587,4.8878305301794835,nearest_neighbor,generative ai courses,c,phrase match,0.2,5.46,0.8952070568094292,same_region_and_match
generative ai courses google,usa,broad match,0.4003114710430085,3.8124902004096053,nearest_neighbor,generative ai courses,usa,broad match,0.42,4.0,0.9531225501024013,same_region_and_match
generative ai courses google,usa,exact match,1.5290998202151536,16.65557462398911,nearest_neighbor,google generative ai course,usa,exact match,1.58,17.21,0.9677846963387048,same_region_and_match
generative ai courses google,usa,phrase match,1.0935967068627364,26.604401302350993,nearest_neighbor,google generative ai course,usa,phrase match,1.13,27.49,0.9677846963387048,same_region_and_match
generative ai courses google,a,broad match,0.23828063752560033,4.127020641943398,nearest_neighbor,generative ai courses,a,broad match,0.25,4.33,0.9531225501024013,same_region_and_match
generative ai courses google,a,exact match,0.8322948388512861,2.5452737513707935,nearest_neighbor,google generative ai course,a,exact match,0.86,2.63,0.9677846963387048,same_region_and_match
generative ai courses google,a,phrase match,2.990454711686598,3.6679039991236912,nearest_neighbor,google generative ai course,a,phrase match,3.09,3.79,0.9677846963387048,same_region_and_match
generative ai courses google,b,broad match,0.12390593151331218,0.6576545595706569,nearest_neighbor,generative ai courses,b,broad match,0.13,0.69,0.9531225501024013,same_region_and_match
generative ai courses google,b,exact match,0.203234786231128,2.467850975663697,nearest_neighbor,google generative ai course,b,exact match,0.21,2.55,0.9677846963387048,same_region_and_match
generative ai courses google,b,phrase match,0.3096911028283855,1.3161871870206385,nearest_neighbor,google generative ai course,b,phrase match,0.32,1.36,0.9677846963387048,same_region_and_match
generative ai courses google,c,broad match,0.09798653345716202,1.7370340021951447,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.8907866677923819,same_region_and_match
generative ai courses google,c,exact match,0.10645631659725753,1.209730870423381,nearest_neighbor,google generative ai course,c,exact match,0.11,1.25,0.9677846963387048,same_region_and_match
generative ai courses google,c,phrase match,0.1451677044508057,1.0161739311556401,nearest_neighbor,google generative ai course,c,phrase match,0.15,1.05,0.9677846963387048,same_region_and_match
generative ai courses microsoft,usa,broad match,0.40831403325057786,3.888705078576932,nearest_neighbor,generative ai courses,usa,broad match,0.42,4.0,0.972176269644233,same_region_and_match
generative ai courses microsoft,usa,exact match,1.4679861671627918,26.28764633118006,nearest_neighbor,generative ai courses,usa,exact match,1.51,27.04,0.972176269644233,same_region_and_match
generative ai courses microsoft,usa,phrase match,1.827691386931158,25.043260706035444,nearest_neighbor,generative ai courses,usa,phrase match,1.88,25.76,0.972176269644233,same_region_and_match
generative ai courses microsoft,a,broad match,0.24304406741105825,4.209523247559529,nearest_neighbor,generative ai courses,a,broad match,0.25,4.33,0.972176269644233,same_region_and_match
generative ai courses microsoft,b,broad match,0.1263829150537503,0.6708016260545208,nearest_neighbor,generative ai courses,b,broad match,0.13,0.69,0.972176269644233,same_region_and_match
generative ai courses microsoft,c,broad match,0.10233444914740088,1.8141106894311971,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9303131740672806,same_region_and_match
generative ai courses microsoft online,usa,broad match,0.4138042691623427,32.81564088008346,nearest_neighbor,generative ai online course,usa,broad match,0.43,34.1,0.9623355096798668,same_region_and_match
generative ai courses microsoft online,a,broad match,0.22133716722636937,10.056406076154607,nearest_neighbor,generative ai online course,a,broad match,0.23,10.45,0.9623355096798668,same_region_and_match
generative ai courses microsoft online,b,broad match,0.13472697135518136,4.61921044646336,nearest_neighbor,generative ai online course,b,broad match,0.14,4.8,0.9623355096798668,same_region_and_match
generative ai courses microsoft online,c,broad match,0.12510361625838265,2.2518650926508874,nearest_neighbor,generative ai online course,c,broad match,0.13,2.34,0.9623355096798665,same_region_and_match
generative ai courses online,usa,broad match,0.42084386259604994,33.37389701052396,nearest_neighbor,generative ai online course,usa,broad match,0.43,34.1,0.9787066572001162,same_region_and_match
generative ai courses online,usa,exact match,2.85,16.39,exact,generative ai courses online,usa,exact match,2.85,16.39,,
generative ai courses online,usa,phrase match,2.8,10.16,exact,generative ai courses online,usa,phrase match,2.8,10.16,,
generative ai courses online,a,broad match,0.22510253115602674,10.227484567741213,nearest_neighbor,generative ai online course,a,broad match,0.23,10.45,0.9787066572001162,same_region_and_match
generative ai courses online,b,broad match,0.1370189320080163,4.697791954560557,nearest_neighbor,generative ai online course,b,broad match,0.14,4.8,0.9787066572001162,same_region_and_match
generative ai courses online,c,broad match,0.12723186543601508,2.2901735778482712,nearest_neighbor,generative ai online course,c,broad match,0.13,2.34,0.9787066572001161,same_region_and_match
generative ai courses online for beginners,usa,broad match,0.41428720917197226,32.85393914596338,nearest_neighbor,generative ai online course,usa,broad match,0.43,34.1,0.9634586259813308,same_region_and_match
generative ai courses online for beginners,a,broad match,0.2215954839757061,10.068142641504906,nearest_neighbor,generative ai online course,a,broad match,0.23,10.45,0.9634586259813308,same_region_and_match
generative ai courses online for beginners,b,broad match,0.13488420763738632,4.624601404710388,nearest_neighbor,generative ai online course,b,broad match,0.14,4.8,0.9634586259813308,same_region_and_match
generative ai courses online for beginners,c,broad match,0.125249621377573,2.254493184796314,nearest_neighbor,generative ai online course,c,broad match,0.13,2.34,0.9634586259813307,same_region_and_match
generative ai courses singapore,usa,broad match,0.4063312433848032,3.8698213655695546,nearest_neighbor,generative ai courses,usa,broad match,0.42,4.0,0.9674553413923886,same_region_and_match
generative ai courses singapore,c,broad match,0.10160188236910338,1.801124278361378,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9236534760827579,same_region_and_match
generative ai courses with certification,usa,broad match,0.5996110795913292,22.316774868539785,nearest_neighbor,generative ai certificate course,usa,broad match,0.64,23.82,0.9368923118614518,same_region_and_match
generative ai courses with certification,a,broad match,0.29043661667705006,14.240763140294067,nearest_neighbor,generative ai certificate course,a,broad match,0.31,15.2,0.9368923118614518,same_region_and_match
generative ai courses with certification,b,broad match,0.11242707742337421,5.84620802601546,nearest_neighbor,generative ai certificate course,b,broad match,0.12,6.24,0.9368923118614518,same_region_and_match
generative ai courses with certification,c,broad match,0.13116492366060326,2.698249858160981,nearest_neighbor,generative ai certificate course,c,broad match,0.14,2.88,0.9368923118614518,same_region_and_match
generative ai developer course,usa,broad match,0.474040845298859,4.154828585266469,nearest_neighbor,generative ai course,usa,broad match,0.51,4.47,0.9294918535271744,same_region_and_match
generative ai developer course,c,broad match,0.10005750518897123,1.7737466828953992,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9096136835361022,same_region_and_match
generative ai engineer course,usa,broad match,0.4588281130730496,4.021493461640258,nearest_neighbor,generative ai course,usa,broad match,0.51,4.47,0.8996629668099012,same_region_and_match
generative ai engineer course,usa,phrase match,2.069224823662773,20.67425497729153,nearest_neighbor,generative ai course,usa,phrase match,2.3,22.98,0.8996629668099012,same_region_and_match
generative ai engineer course,c,broad match,0.09739494119800933,1.7265466848738018,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.8854085563455394,same_region_and_match
generative ai engineering course,usa,broad match,0.46889053365297045,4.1096876184878,nearest_neighbor,generative ai course,usa,broad match,0.51,4.47,0.9193932032411185,same_region_and_match
generative ai engineering course,c,broad match,0.10036118818242697,1.7791301541430233,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9123744380220633,same_region_and_match
generative ai for beginners free course,usa,broad match,0.48496247298704764,4.250553439710005,nearest_neighbor,generative ai course,usa,broad match,0.51,4.47,0.9509068097785248,same_region_and_match
generative ai for beginners free course,usa,phrase match,2.187085662490607,21.851838488710502,nearest_neighbor,generative ai course,usa,phrase match,2.3,22.98,0.9509068097785248,same_region_and_match
