Day,Keyword,Match type,Region,Avg. CPC,Cost,Conv. value,Clicks,day_of_week,is_weekend,month,is_public_holiday,days_to_next_course_start,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),last_month_searches,three_month_avg,six_month_avg,mom_change,search_trend,EPC,llm_relevance_score
2024-12-11,courses about ai,Phrase match,A,1.35,1.35,0.0,1,Wednesday,0,Dec,0,61,High,88.0,4.34,11.78,2.3978952727983707,3.044522437723423,2.7858715717534017,0.0,0.19398814947751578,0.0,3.0
2024-12-11,ai generated courses,Phrase match,A,1.27,1.27,0.0,1,Wednesday,0,Dec,0,61,High,86.0,5.75,24.38,3.044522437723423,3.6931283013045935,4.233961670158922,-0.21825356602001778,-0.3873117237250545,0.0,4.0
2024-12-11,artificial intelligence course,Exact match,A,2.02,2.02,0.0,1,Wednesday,0,Dec,0,61,High,78.0,3.74,13.2,8.999742789830492,9.87085844732769,10.085796638537378,0.201406652239136,-0.28195463719792163,0.0,4.0
2024-12-11,artificial intelligence training,Exact match,A,3.56,3.56,0.0,1,Wednesday,0,Dec,0,61,High,71.0,3.57,11.25,9.200391041122515,8.79497643168877,8.754849025469593,0.0,0.02006370310958747,0.0,4.0
2024-12-11,mit ai class,Exact match,A,3.01,6.02,0.0,2,Wednesday,0,Dec,0,61,High,83.0,6.68,24.85,7.783640596221253,7.7058055116436455,7.609187118083216,-0.23350525373282416,0.04052568832245416,0.0,5.0
2024-12-11,learn how to program ai,Exact match,A,1.07,1.07,0.0,1,Wednesday,0,Dec,0,61,High,87.0,3.22,10.38,3.713572066704308,3.3973605696376254,3.4120112235766333,-0.2795848622191617,0.027958486221915848,0.0,4.0
2024-12-11,generative ai course,Exact match,A,1.48,1.48,0.0,1,Wednesday,0,Dec,0,61,High,80.0,4.81,13.33,6.78105762593618,8.997273026431634,8.835276515558952,-0.20475233378180135,-0.06060263959735652,0.0,4.0
2024-12-11,courses about ai,Exact match,A,2.98,2.98,0.0,1,Wednesday,0,Dec,0,61,High,88.0,4.34,11.78,2.3978952727983707,3.044522437723423,2.7858715717534017,0.0,0.19398814947751578,0.0,3.0
2024-12-11,generative ai courses online,Exact match,A,1.23,1.23,0.0,1,Wednesday,0,Dec,0,61,High,86.0,4.39,16.59,3.044522437723423,3.7863232553776474,3.5674958816683024,0.21825356602001778,0.20541912522209682,0.0,4.0
2024-12-11,generative ai course mit,Exact match,A,1.81,1.81,0.0,1,Wednesday,0,Dec,0,61,High,94.0,6.24,20.12,2.3978952727983707,3.1743440266439973,2.863764525105746,0.0,0.1939881494775156,0.0,5.0
2024-12-11,generative ai stanford course,Exact match,A,2.75,2.75,0.0,1,Wednesday,0,Dec,0,61,High,90.0,3.6,6.53,2.3978952727983707,2.613437661106721,2.527220705783381,0.6466271649250523,0.1293254329850106,0.0,5.0
2024-12-11,stanford generative ai course,Exact match,A,1.29,1.29,0.0,1,Wednesday,0,Dec,0,61,High,77.0,3.18,7.74,3.713572066704308,4.235121672094164,4.113803256346229,-0.579033873792524,0.057903387379252276,0.0,4.0
2024-12-11,artificial intelligence training,Phrase match,B,0.49,2.45,0.0,5,Wednesday,0,Dec,0,61,High,71.0,3.57,11.25,9.200391041122515,8.79497643168877,8.754849025469593,0.0,0.02006370310958747,0.0,4.0
2024-12-11,artificial intelligence course,Phrase match,B,0.46,1.84,0.0,4,Wednesday,0,Dec,0,61,High,78.0,3.74,13.2,8.999742789830492,9.87085844732769,10.085796638537378,0.201406652239136,-0.28195463719792163,0.0,4.0
2024-12-11,ai certification courses,Phrase match,B,0.52,0.52,0.0,1,Wednesday,0,Dec,0,61,High,89.0,4.82,14.67,7.783640596221253,6.514364763991999,6.724547509960745,0.19882311987885082,-0.17074374443642332,0.0,5.0
2024-12-11,best courses on artificial intelligence,Phrase match,B,1.16,1.16,0.0,1,Wednesday,0,Dec,0,61,High,85.0,4.18,13.29,7.783640596221253,7.3783837129967145,7.412734038895057,0.0,-0.034350325898343435,0.0,4.0
2024-12-11,best course for artificial intelligence,Phrase match,B,0.74,0.74,0.0,1,Wednesday,0,Dec,0,61,High,85.0,4.18,13.29,7.783640596221253,7.3783837129967145,7.412734038895057,0.0,-0.034350325898343435,0.0,4.0
2024-12-11,course on machine learning and artificial intelligence,Phrase match,B,0.48,0.48,0.0,1,Wednesday,0,Dec,0,61,High,95.0,8.52,24.75,2.3978952727983707,2.3978952727983707,2.527220705783381,0.0,-0.06466271649250534,0.0,4.0
2024-12-11,generative ai course,Phrase match,B,0.71,0.71,0.0,1,Wednesday,0,Dec,0,61,High,80.0,4.81,13.33,6.78105762593618,8.997273026431634,8.835276515558952,-0.20475233378180135,-0.06060263959735652,0.0,4.0
2024-12-11,ai related certifications,Phrase match,B,0.45,0.9,0.0,2,Wednesday,0,Dec,0,61,High,79.0,3.01,10.34,4.51085950651685,3.5271821585581997,3.5458211493728107,0.0,-0.05591697244383202,0.0,4.0
2024-12-11,ai generated courses,Phrase match,B,0.6,0.6,0.0,1,Wednesday,0,Dec,0,61,High,86.0,5.75,24.38,3.044522437723423,3.6931283013045935,4.233961670158922,-0.21825356602001778,-0.3873117237250545,0.0,4.0
2024-12-11,artificial intelligence course,Exact match,B,0.5,1.0,0.0,2,Wednesday,0,Dec,0,61,High,78.0,3.74,13.2,8.999742789830492,9.87085844732769,10.085796638537378,0.201406652239136,-0.28195463719792163,0.0,4.0
2024-12-11,artificial intelligence training,Exact match,B,0.51,0.51,0.0,1,Wednesday,0,Dec,0,61,High,71.0,3.57,11.25,9.200391041122515,8.79497643168877,8.754849025469593,0.0,0.02006370310958747,0.0,4.0
2024-12-11,best ai learning course,Exact match,B,1.47,1.47,0.0,1,Wednesday,0,Dec,0,61,High,90.0,4.37,13.32,5.771441123130016,4.2626798770413155,4.361951728831529,0.0,-0.07445388884266059,0.0,4.0
2024-12-11,certification for artificial intelligence,Exact match,B,0.86,0.86,0.0,1,Wednesday,0,Dec,0,61,High,85.0,4.18,13.54,8.999742789830492,8.796352874037384,8.755674890878764,-0.20063703109587827,-0.02006370310958747,0.0,4.0
2024-12-11,generative ai course,Exact match,B,0.99,2.9699999999999998,0.0,3,Wednesday,0,Dec,0,61,High,80.0,4.81,13.33,6.78105762593618,8.997273026431634,8.835276515558952,-0.20475233378180135,-0.06060263959735652,0.0,4.0
2024-12-11,artificial intelligence training,Phrase match,C,0.34,3.06,0.0,9,Wednesday,0,Dec,0,61,High,71.0,3.57,11.25,9.200391041122515,8.79497643168877,8.754849025469593,0.0,0.02006370310958747,0.0,4.0
2024-12-11,artificial intelligence course,Phrase match,C,0.17,0.51,0.0,3,Wednesday,0,Dec,0,61,High,78.0,3.74,13.2,8.999742789830492,9.87085844732769,10.085796638537378,0.201406652239136,-0.28195463719792163,0.0,4.0
2024-12-11,mit artificial intelligence course,Phrase match,C,0.5,1.0,0.0,2,Wednesday,0,Dec,0,61,High,80.0,6.34,22.72,4.51085950651685,5.067683963763687,5.26641854118729,0.21019457697340638,-0.08481813985132874,0.0,3.0
2024-12-11,mit ai class,Phrase match,C,0.52,0.52,0.0,1,Wednesday,0,Dec,0,61,High,83.0,6.68,24.85,7.783640596221253,7.7058055116436455,7.609187118083216,-0.23350525373282416,0.04052568832245416,0.0,5.0
2024-12-11,best courses on artificial intelligence,Phrase match,C,1.79,1.79,0.0,1,Wednesday,0,Dec,0,61,High,85.0,4.18,13.29,7.783640596221253,7.3783837129967145,7.412734038895057,0.0,-0.034350325898343435,0.0,4.0
2024-12-11,ai learning course,Phrase match,C,0.29,0.29,0.0,1,Wednesday,0,Dec,0,61,High,88.0,4.0,12.65,7.3783837129967145,6.690011017961706,6.525543268279395,0.3281156420302711,0.16645981382977687,0.0,2.0
2024-12-11,generative ai course,Phrase match,C,0.62,0.62,0.0,1,Wednesday,0,Dec,0,61,High,80.0,4.81,13.33,6.78105762593618,8.997273026431634,8.835276515558952,-0.20475233378180135,-0.06060263959735652,0.0,4.0
2024-12-11,generative ai courses,Phrase match,C,0.4,0.4,0.0,1,Wednesday,0,Dec,0,61,High,80.0,4.81,13.33,6.78105762593618,8.997273026431634,8.835276515558952,-0.20475233378180135,-0.06060263959735652,0.0,4.0
2024-12-11,best generative ai courses,Phrase match,C,0.47,0.47,0.0,1,Wednesday,0,Dec,0,61,High,79.0,4.99,14.73,4.709530201312334,5.697415270301508,5.849100590288127,-0.21266227384662706,-0.22668364836673854,0.0,4.0
2024-12-11,course generator ai,Phrase match,C,0.26,0.52,0.0,2,Wednesday,0,Dec,0,61,High,79.0,3.83,18.21,2.3978952727983707,3.1247477810820397,3.170550597090938,-0.6466271649250523,-0.16827190966118286,0.0,4.0
2024-12-11,ai for engineering,Phrase match,C,0.39,0.39,0.0,1,Wednesday,0,Dec,0,61,Medium,64.0,3.28,9.96,5.968707559985366,5.562606554642926,5.39422935538682,0.20692071580732208,0.16824119840747442,0.0,3.0
2024-12-11,courses about ai,Phrase match,C,0.61,0.61,0.0,1,Wednesday,0,Dec,0,61,High,88.0,4.34,11.78,2.3978952727983707,3.044522437723423,2.7858715717534017,0.0,0.19398814947751578,0.0,3.0
2024-12-11,mit artificial intelligence course,Exact match,C,0.53,0.53,0.0,1,Wednesday,0,Dec,0,61,High,80.0,6.34,22.72,4.51085950651685,5.067683963763687,5.26641854118729,0.21019457697340638,-0.08481813985132874,0.0,3.0
2024-12-11,ai certification mit,Exact match,C,0.39,0.39,0.0,1,Wednesday,0,Dec,0,61,High,86.0,5.66,26.82,4.2626798770413155,4.278893989651887,5.118637675269273,2.5347203555002196,-0.3965743220219782,0.0,5.0
2024-12-11,generative ai course,Exact match,C,0.44,0.44,0.0,1,Wednesday,0,Dec,0,61,High,80.0,4.81,13.33,6.78105762593618,8.997273026431634,8.835276515558952,-0.20475233378180135,-0.06060263959735652,0.0,4.0
2024-12-11,courses about ai,Exact match,C,0.15,0.15,0.0,1,Wednesday,0,Dec,0,61,High,88.0,4.34,11.78,2.3978952727983707,3.044522437723423,2.7858715717534017,0.0,0.19398814947751578,0.0,3.0
2024-12-11,course generative ai,Exact match,C,1.0,1.0,0.0,1,Wednesday,0,Dec,0,61,Medium,50.0,0.0,0.0,2.3978952727983707,2.7432592500272954,2.605113659135726,-1.0360919316867756,0.10360919316867759,0.0,4.0
2024-12-11,google generative ai course,Exact match,C,0.33,0.33,0.0,1,Wednesday,0,Dec,0,61,Medium,64.0,2.34,6.2,5.771441123130016,7.652873044699699,7.10326048432219,-2.0137002633079426,0.28161183702448367,0.0,4.0
2024-12-11,generative ai fundamentals course,Broad match,A,1.66,8.299999999999999,0.0,5,Wednesday,0,Dec,0,61,Medium,35.0,3.81,14.11,3.044522437723423,2.3978952727983707,2.3978952727983707,0.0,8.107922592650825e-17,0.0,4.0
2024-12-11,generative ai online course,Broad match,A,2.0,2.0,0.0,1,Wednesday,0,Dec,0,61,High,67.0,5.0,13.97,3.9318256327243257,4.235121672094164,4.113803256346229,0.2481796294755343,0.14889219919020377,0.0,4.0
2024-12-11,generative ai online program,Broad match,A,2.87,20.09,0.0,7,Wednesday,0,Dec,0,61,Missing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2024-12-11,generative ai certificate program,Broad match,A,0.43,0.86,0.0,2,Wednesday,0,Dec,0,61,Missing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-12-11,generative ai foundations course,Broad match,A,1.0,6.0,0.0,6,Wednesday,0,Dec,0,61,Medium,33.0,0.0,0.0,2.3978952727983707,2.3978952727983707,1.9183162182386966,0.0,0.23978952727983718,0.0,4.0
2024-12-12,generative ai fundamentals course,Broad match,B,0.45,1.35,0.0,3,Thursday,0,Dec,0,60,Medium,35.0,3.81,14.11,3.044522437723423,2.3978952727983707,2.3978952727983707,0.0,8.107922592650825e-17,0.0,4.0
2024-12-12,generative ai online course,Broad match,B,0.68,2.72,0.0,4,Thursday,0,Dec,0,60,High,67.0,5.0,13.97,3.9318256327243257,4.235121672094164,4.113803256346229,0.2481796294755343,0.14889219919020377,0.0,4.0
2024-12-12,generative ai online program,Broad match,B,0.93,21.39,0.0,23,Thursday,0,Dec,0,60,Missing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2024-12-12,generative ai certificate program,Broad match,B,0.91,0.91,0.0,1,Thursday,0,Dec,0,60,Missing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-12-12,generative ai foundations course,Broad match,B,0.95,2.8499999999999996,0.0,3,Thursday,0,Dec,0,60,Medium,33.0,0.0,0.0,2.3978952727983707,2.3978952727983707,1.9183162182386966,0.0,0.23978952727983718,0.0,4.0
2024-12-12,generative ai certificate course,Broad match,C,0.24,1.92,0.0,8,Thursday,0,Dec,0,60,High,88.0,5.96,15.94,3.9318256327243257,3.6203771126312545,3.5458211493728116,0.0,0.08387545866574844,0.0,5.0
2024-12-12,generative ai fundamentals course,Broad match,C,0.27,22.14,0.0,82,Thursday,0,Dec,0,60,Medium,35.0,3.81,14.11,3.044522437723423,2.3978952727983707,2.3978952727983707,0.0,8.107922592650825e-17,0.0,4.0
2024-12-12,generative ai online course,Broad match,C,0.39,0.39,0.0,1,Thursday,0,Dec,0,60,High,67.0,5.0,13.97,3.9318256327243257,4.235121672094164,4.113803256346229,0.2481796294755343,0.14889219919020377,0.0,4.0
2024-12-12,generative ai online program,Broad match,C,0.25,4.0,0.0,16,Thursday,0,Dec,0,60,Missing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2024-12-12,generative ai foundations course,Broad match,C,0.3,0.8999999999999999,0.0,3,Thursday,0,Dec,0,60,Medium,33.0,0.0,0.0,2.3978952727983707,2.3978952727983707,1.9183162182386966,0.0,0.23978952727983718,0.0,4.0
2024-12-12,generative ai certificate course,Broad match,USA,9.39,9.39,0.0,1,Thursday,0,Dec,0,60,High,88.0,5.96,15.94,3.9318256327243257,3.6203771126312545,3.5458211493728116,0.0,0.08387545866574844,0.0,5.0
2024-12-12,generative ai fundamentals course,Broad match,USA,6.98,41.88,0.0,6,Thursday,0,Dec,0,60,Medium,35.0,3.81,14.11,3.044522437723423,2.3978952727983707,2.3978952727983707,0.0,8.107922592650825e-17,0.0,4.0
2024-12-12,generative ai online course,Broad match,USA,4.77,42.92999999999999,0.0,9,Thursday,0,Dec,0,60,High,67.0,5.0,13.97,3.9318256327243257,4.235121672094164,4.113803256346229,0.2481796294755343,0.14889219919020377,0.0,4.0
2024-12-12,generative ai online program,Broad match,USA,8.23,57.61,0.0,7,Thursday,0,Dec,0,60,Missing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2024-12-12,generative ai certificate program,Broad match,USA,10.02,20.04,0.0,2,Thursday,0,Dec,0,60,Missing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-12-12,generative ai foundations course,Broad match,USA,3.81,7.62,0.0,2,Thursday,0,Dec,0,60,Medium,33.0,0.0,0.0,2.3978952727983707,2.3978952727983707,1.9183162182386966,0.0,0.23978952727983718,0.0,4.0
2024-12-12,artificial intelligence training,Phrase match,USA,6.71,20.13,0.0,3,Thursday,0,Dec,0,60,High,71.0,3.57,11.25,9.200391041122515,8.79497643168877,8.754849025469593,0.0,0.02006370310958747,0.0,4.0
2024-12-12,artificial intelligence course,Phrase match,USA,9.7,87.3,0.0,9,Thursday,0,Dec,0,60,High,78.0,3.74,13.2,8.999742789830492,9.87085844732769,10.085796638537378,0.201406652239136,-0.28195463719792163,0.0,4.0
2024-12-12,mit artificial intelligence course,Phrase match,USA,7.77,7.77,0.0,1,Thursday,0,Dec,0,60,High,80.0,6.34,22.72,4.51085950651685,5.067683963763687,5.26641854118729,0.21019457697340638,-0.08481813985132874,0.0,3.0
2024-12-12,mit ai class,Phrase match,USA,4.55,18.2,0.0,4,Thursday,0,Dec,0,60,High,83.0,6.68,24.85,7.783640596221253,7.7058055116436455,7.609187118083216,-0.23350525373282416,0.04052568832245416,0.0,5.0
2024-12-12,ai certification courses,Phrase match,USA,4.33,4.33,0.0,1,Thursday,0,Dec,0,60,High,89.0,4.82,14.67,7.783640596221253,6.514364763991999,6.724547509960745,0.19882311987885082,-0.17074374443642332,0.0,5.0
2024-12-12,best courses on artificial intelligence,Phrase match,USA,8.76,35.04,0.0,4,Thursday,0,Dec,0,60,High,85.0,4.18,13.29,7.783640596221253,7.3783837129967145,7.412734038895057,0.0,-0.034350325898343435,0.0,4.0
2024-12-12,artificial intelligence master online,Phrase match,USA,5.59,5.59,0.0,1,Thursday,0,Dec,0,60,High,68.0,1.57,22.51,5.14166355650266,4.948759890378168,4.948759890378168,0.0,-1.621584518530165e-16,0.0,4.0
2024-12-12,best course on artificial intelligence,Phrase match,USA,9.8,9.8,0.0,1,Thursday,0,Dec,0,60,High,85.0,4.18,13.29,7.783640596221253,7.3783837129967145,7.412734038895057,0.0,-0.034350325898343435,0.0,4.0
2024-12-12,ai for executives course,Phrase match,USA,18.78,18.78,0.0,1,Thursday,0,Dec,0,60,High,90.0,8.11,22.64,3.044522437723423,3.96935919215665,3.677317443735704,-0.5491078103370075,0.17773271637562166,0.0,5.0
2024-12-12,course on machine learning and artificial intelligence,Phrase match,USA,2.36,2.36,0.0,1,Thursday,0,Dec,0,60,High,95.0,8.52,24.75,2.3978952727983707,2.3978952727983707,2.527220705783381,0.0,-0.06466271649250534,0.0,4.0
2024-12-12,certification in machine learning and ai,Phrase match,USA,4.56,4.56,0.0,1,Thursday,0,Dec,0,60,High,74.0,8.2,18.93,2.3978952727983707,3.1743440266439973,3.0709829114431018,0.0,0.09037895630883809,0.0,4.0
2024-12-12,ai learning course,Phrase match,USA,8.2,57.39999999999999,0.0,7,Thursday,0,Dec,0,60,High,88.0,4.0,12.65,7.3783837129967145,6.690011017961706,6.525543268279395,0.3281156420302711,0.16645981382977687,0.0,2.0
2024-12-12,best ai learning course,Phrase match,USA,7.09,7.09,0.0,1,Thursday,0,Dec,0,60,High,90.0,4.37,13.32,5.771441123130016,4.2626798770413155,4.361951728831529,0.0,-0.07445388884266059,0.0,4.0
2024-12-12,certification for artificial intelligence,Phrase match,USA,7.77,54.39,0.0,7,Thursday,0,Dec,0,60,High,85.0,4.18,13.54,8.999742789830492,8.796352874037384,8.755674890878764,-0.20063703109587827,-0.02006370310958747,0.0,4.0
2024-12-12,artificial intelligence online program,Phrase match,USA,11.71,11.71,0.0,1,Thursday,0,Dec,0,60,High,80.0,8.52,38.89,6.78105762593618,6.823623343729193,6.806597056611989,0.12769715337904053,0.025539430675808276,0.0,4.0
2024-12-12,online ai and ml courses,Phrase match,USA,7.61,22.830000000000002,0.0,3,Thursday,0,Dec,0,60,Medium,51.0,4.64,14.89,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,8.107922592650825e-17,0.0,4.0
2024-12-12,bootcamp ai,Phrase match,USA,4.49,4.49,0.0,1,Thursday,0,Dec,0,60,High,75.0,4.09,15.71,4.709530201312334,4.577083071448678,4.63006192339414,0.0,-0.059601208438645394,0.0,4.0
2024-12-12,best introduction to artificial intelligence,Phrase match,USA,2.69,2.69,0.0,1,Thursday,0,Dec,0,60,High,91.0,2.51,8.21,3.4339872044851463,2.828980049415072,2.6565461387683915,0.0,0.19398814947751553,0.0,2.0
2024-12-12,artificial intelligence for engineering,Phrase match,USA,6.39,6.39,0.0,1,Thursday,0,Dec,0,60,Medium,64.0,3.28,9.96,5.968707559985366,5.562606554642926,5.39422935538682,0.20692071580732208,0.16824119840747442,0.0,3.0
2024-12-12,generative ai course,Phrase match,USA,11.19,22.38,0.0,2,Thursday,0,Dec,0,60,High,80.0,4.81,13.33,6.78105762593618,8.997273026431634,8.835276515558952,-0.20475233378180135,-0.06060263959735652,0.0,4.0
2024-12-12,generative ai courses,Phrase match,USA,6.9,13.8,0.0,2,Thursday,0,Dec,0,60,High,80.0,4.81,13.33,6.78105762593618,8.997273026431634,8.835276515558952,-0.20475233378180135,-0.06060263959735652,0.0,4.0
2024-12-12,mit generative ai course,Phrase match,USA,7.32,7.32,0.0,1,Thursday,0,Dec,0,60,High,86.0,4.88,20.92,4.709530201312334,5.558297174603573,5.218790385287077,0.40418715266267213,0.33733449233564244,0.0,5.0
2024-12-12,ai related certifications,Phrase match,USA,7.84,54.879999999999995,0.0,7,Thursday,0,Dec,0,60,High,79.0,3.01,10.34,4.51085950651685,3.5271821585581997,3.5458211493728107,0.0,-0.05591697244383202,0.0,4.0
2024-12-12,course generative ai,Phrase match,USA,11.96,23.92,0.0,2,Thursday,0,Dec,0,60,Medium,50.0,0.0,0.0,2.3978952727983707,2.7432592500272954,2.605113659135726,-1.0360919316867756,0.10360919316867759,0.0,4.0
2024-12-12,course on generative ai,Phrase match,USA,3.95,7.9,0.0,2,Thursday,0,Dec,0,60,High,94.0,6.51,16.04,3.4339872044851463,4.494356528290166,4.401685867790626,-0.44685032427101845,0.0446850324271021,0.0,4.0
2024-12-12,generative ai stanford course,Phrase match,USA,5.18,5.18,0.0,1,Thursday,0,Dec,0,60,High,90.0,3.6,6.53,2.3978952727983707,2.613437661106721,2.527220705783381,0.6466271649250523,0.1293254329850106,0.0,5.0
2024-12-12,ai for engineering,Phrase match,USA,2.15,2.15,0.0,1,Thursday,0,Dec,0,60,Medium,64.0,3.28,9.96,5.968707559985366,5.562606554642926,5.39422935538682,0.20692071580732208,0.16824119840747442,0.0,3.0
2024-12-12,courses about ai,Phrase match,USA,6.05,24.2,0.0,4,Thursday,0,Dec,0,60,High,88.0,4.34,11.78,2.3978952727983707,3.044522437723423,2.7858715717534017,0.0,0.19398814947751578,0.0,3.0
2024-12-12,artificial intelligence certification,Exact match,USA,12.72,12.72,0.0,1,Thursday,0,Dec,0,60,High,85.0,4.18,13.54,8.999742789830492,8.796352874037384,8.755674890878764,-0.20063703109587827,-0.02006370310958747,0.0,4.0
2024-12-12,machine learning engineer training,Exact match,USA,2.7,2.7,0.0,1,Thursday,0,Dec,0,60,Medium,41.0,5.03,12.26,4.2626798770413155,4.411629985131655,4.4414200067497225,0.0,-0.08937006485420355,0.0,4.0
2024-12-12,ai learning course,Exact match,USA,12.52,12.52,0.0,1,Thursday,0,Dec,0,60,High,88.0,4.0,12.65,7.3783837129967145,6.690011017961706,6.525543268279395,0.3281156420302711,0.16645981382977687,0.0,2.0
2024-12-12,mit artificial intelligence course,Exact match,USA,3.92,11.76,0.0,3,Thursday,0,Dec,0,60,High,80.0,6.34,22.72,4.51085950651685,5.067683963763687,5.26641854118729,0.21019457697340638,-0.08481813985132874,0.0,3.0
2024-12-12,artificial intelligence online program,Exact match,USA,2.7,2.7,0.0,1,Thursday,0,Dec,0,60,High,80.0,8.52,38.89,6.78105762593618,6.823623343729193,6.806597056611989,0.12769715337904053,0.025539430675808276,0.0,4.0
2024-12-12,best ai certification,Exact match,USA,8.62,8.62,0.0,1,Thursday,0,Dec,0,60,High,88.0,3.54,12.32,6.3818160174060985,6.97413869810332,6.896906269236465,-0.5902493412275556,-0.001100612472613018,0.0,4.0
2024-12-12,mit ai class,Exact match,USA,6.78,6.78,0.0,1,Thursday,0,Dec,0,60,High,83.0,6.68,24.85,7.783640596221253,7.7058055116436455,7.609187118083216,-0.23350525373282416,0.04052568832245416,0.0,5.0
2024-12-12,best courses on artificial intelligence,Exact match,USA,14.59,29.18,0.0,2,Thursday,0,Dec,0,60,High,85.0,4.18,13.29,7.783640596221253,7.3783837129967145,7.412734038895057,0.0,-0.034350325898343435,0.0,4.0
2024-12-12,course on machine learning and artificial intelligence,Exact match,USA,8.21,16.42,0.0,2,Thursday,0,Dec,0,60,High,95.0,8.52,24.75,2.3978952727983707,2.3978952727983707,2.527220705783381,0.0,-0.06466271649250534,0.0,4.0
2024-12-12,generative ai course,Exact match,USA,6.23,18.69,0.0,3,Thursday,0,Dec,0,60,High,80.0,4.81,13.33,6.78105762593618,8.997273026431634,8.835276515558952,-0.20475233378180135,-0.06060263959735652,0.0,4.0
2024-12-12,courses about ai,Exact match,USA,6.32,6.32,0.0,1,Thursday,0,Dec,0,60,High,88.0,4.34,11.78,2.3978952727983707,3.044522437723423,2.7858715717534017,0.0,0.19398814947751578,0.0,3.0
2024-12-12,courses on generative ai,Exact match,USA,2.79,2.79,0.0,1,Thursday,0,Dec,0,60,High,94.0,6.51,16.04,3.4339872044851463,4.494356528290166,4.401685867790626,-0.44685032427101845,0.0446850324271021,0.0,4.0
2024-12-12,generative ai course online,Exact match,USA,20.4,20.4,0.0,1,Thursday,0,Dec,0,60,High,86.0,4.39,16.59,3.044522437723423,3.7863232553776474,3.5674958816683024,0.21825356602001778,0.20541912522209682,0.0,4.0
2024-12-12,best generative ai course,Exact match,USA,5.75,5.75,0.0,1,Thursday,0,Dec,0,60,High,79.0,4.99,14.73,4.709530201312334,5.697415270301508,5.849100590288127,-0.21266227384662706,-0.22668364836673854,0.0,4.0
2024-12-12,google generative ai course,Exact match,USA,6.15,6.15,0.0,1,Thursday,0,Dec,0,60,Medium,64.0,2.34,6.2,5.771441123130016,7.652873044699699,7.10326048432219,-2.0137002633079426,0.28161183702448367,0.0,4.0
2024-12-12,mit generative ai course,Exact match,USA,4.43,8.86,0.0,2,Thursday,0,Dec,0,60,High,86.0,4.88,20.92,4.709530201312334,5.558297174603573,5.218790385287077,0.40418715266267213,0.33733449233564244,0.0,5.0
2024-12-12,generative ai course mit,Exact match,USA,8.06,48.36,2979.0,6,Thursday,0,Dec,0,60,High,94.0,6.24,20.12,2.3978952727983707,3.1743440266439973,2.863764525105746,0.0,0.1939881494775156,496.5,5.0
2024-12-12,generative ai stanford course,Exact match,USA,6.75,6.75,0.0,1,Thursday,0,Dec,0,60,High,90.0,3.6,6.53,2.3978952727983707,2.613437661106721,2.527220705783381,0.6466271649250523,0.1293254329850106,0.0,5.0
2024-12-12,artificial intelligence training,Phrase match,A,1.55,4.65,0.0,3,Thursday,0,Dec,0,60,High,71.0,3.57,11.25,9.200391041122515,8.79497643168877,8.754849025469593,0.0,0.02006370310958747,0.0,4.0
2024-12-12,ai for enterprise,Phrase match,A,5.57,5.57,0.0,1,Thursday,0,Dec,0,60,Medium,51.0,9.4,29.22,7.550135342488429,7.7058055116436455,7.643537443981559,0.0,0.07005157611984748,0.0,3.0
2024-12-12,artificial intelligence course,Phrase match,A,1.16,1.16,0.0,1,Thursday,0,Dec,0,60,High,78.0,3.74,13.2,8.999742789830492,9.87085844732769,10.085796638537378,0.201406652239136,-0.28195463719792163,0.0,4.0
2024-12-12,mit artificial intelligence course,Phrase match,A,2.07,2.07,0.0,1,Thursday,0,Dec,0,60,High,80.0,6.34,22.72,4.51085950651685,5.067683963763687,5.26641854118729,0.21019457697340638,-0.08481813985132874,0.0,3.0
2024-12-12,mit ai class,Phrase match,A,2.58,2.58,0.0,1,Thursday,0,Dec,0,60,High,83.0,6.68,24.85,7.783640596221253,7.7058055116436455,7.609187118083216,-0.23350525373282416,0.04052568832245416,0.0,5.0
2024-12-12,best course on artificial intelligence,Phrase match,A,3.77,7.54,0.0,2,Thursday,0,Dec,0,60,High,85.0,4.18,13.29,7.783640596221253,7.3783837129967145,7.412734038895057,0.0,-0.034350325898343435,0.0,4.0
2024-12-12,ai learning course,Phrase match,A,0.64,0.64,0.0,1,Thursday,0,Dec,0,60,High,88.0,4.0,12.65,7.3783837129967145,6.690011017961706,6.525543268279395,0.3281156420302711,0.16645981382977687,0.0,2.0
2024-12-12,artificial intelligence online program,Phrase match,A,1.25,1.25,0.0,1,Thursday,0,Dec,0,60,High,80.0,8.52,38.89,6.78105762593618,6.823623343729193,6.806597056611989,0.12769715337904053,0.025539430675808276,0.0,4.0
