Match type,Region,day_of_week,is_weekend,month,is_public_holiday,days_to_next_course_start,last_month_searches,three_month_avg,six_month_avg,mom_change,search_trend,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Cost,llm_relevance_score,Clicks
Exact match,USA,Tuesday,0,Nov,0,97,2.3978952727983707,2.958801638335647,2.8185750469513273,-0.38946476676172326,0.2975973426461926,94.0,6.24,20.12,9.95,5.0,1
Phrase match,USA,Friday,0,Jan,0,24,9.200391041122515,8.79497643168877,8.761536926506123,0.0,0.017197459808218026,71.0,3.57,11.25,47.669999999999995,4.0,7
Exact match,B,Saturday,1,Aug,0,51,4.709530201312334,4.789273431000946,4.789273431000946,0.0,3.592858610427865e-16,86.0,4.88,20.92,4.11,5.0,3
Phrase match,B,Wednesday,0,Jan,0,19,8.999742789830492,9.401294812985919,9.938229038968233,-0.40205898391467443,-0.28760344945807864,78.0,3.74,13.2,5.040000000000001,4.0,9
Exact match,A,Saturday,1,Jul,0,72,4.948759890378168,5.281793274484932,5.246760844989364,0.21019457697340638,0.03002779671048629,83.0,4.17,14.99,4.16,2.0,1
Phrase match,USA,Friday,0,Mar,0,199,8.999742789830492,8.99837008754726,8.897361480792322,-0.2006482512920229,0.040482310268488995,85.0,4.18,13.54,24.94,4.0,2
Broad match,USA,Tuesday,0,Aug,0,41,6.175867270105761,6.379440808265604,6.277654039185681,0.4047718671791882,0.06370880237703634,56.0,3.13,9.16,4.58,5.0,1
Exact match,B,Tuesday,0,Jul,0,90,6.78105762593618,7.7058055116436455,7.812277431837053,-0.23350525373282416,-0.09126164588006357,80.0,4.81,13.33,2.7,4.0,3
Phrase match,USA,Tuesday,0,Dec,0,62,4.51085950651685,3.5271821585581997,3.5458211493728107,0.0,-0.05591697244383202,79.0,3.01,10.34,13.88,4.0,2
Broad match,USA,Friday,0,Aug,0,45,12.211065162153215,12.146834835629237,12.17972789374304,0.0,-0.01691642988709787,4.0,2.12,6.07,191.57999999999998,4.0,31
Phrase match,USA,Tuesday,0,Jan,0,34,3.4339872044851463,3.5271821585581997,3.2429918984469235,-0.2795848622191617,0.20536024415361512,93.0,5.68,15.38,15.2,5.0,8
Exact match,A,Friday,0,Jul,0,73,6.78105762593618,7.7058055116436455,7.812277431837053,-0.23350525373282416,-0.09126164588006357,80.0,4.81,13.33,1.66,4.0,1
Exact match,B,Thursday,0,Dec,0,53,6.78105762593618,8.997273026431634,8.835276515558952,-0.20475233378180135,-0.06060263959735652,80.0,4.81,13.33,2.4000000000000004,4.0,3
Broad match,A,Sunday,1,Dec,0,57,3.9318256327243257,3.7658794899779324,4.000500581036048,0.49783842823917945,-0.15374992533231818,67.0,5.0,13.97,1.04,4.0,1
Exact match,A,Tuesday,0,Dec,0,48,4.2626798770413155,4.278893989651887,5.118637675269273,2.5347203555002196,-0.3965743220219782,86.0,5.66,26.82,4.16,5.0,2
Exact match,USA,Friday,0,Nov,0,87,3.044522437723423,3.6203771126312545,3.4764134439042964,0.0,0.2286733749161808,86.0,4.39,16.59,16.39,4.0,1
Exact match,USA,Friday,0,Dec,0,45,3.4339872044851463,4.494356528290166,4.401685867790626,-0.44685032427101845,0.0446850324271021,94.0,6.51,16.04,14.62,4.0,2
Broad match,A,Friday,0,Oct,0,101,6.78105762593618,7.627970427066036,7.666887969354842,0.23350525373282416,-0.02001473603424216,80.0,4.81,13.33,0.91,4.0,1
Exact match,USA,Saturday,1,Jul,0,72,4.51085950651685,4.51085950651685,4.610194853914592,0.0,-0.051086750090267,76.0,3.69,11.75,6.75,3.0,1
Phrase match,USA,Thursday,0,Nov,0,81,7.783640596221253,7.3783837129967145,7.4213216203696435,0.0,-0.05152548884751639,85.0,4.18,13.29,20.68,4.0,4
Exact match,USA,Thursday,0,Nov,0,88,2.3978952727983707,3.3041656155645716,3.0775980298730214,-0.38946476676172326,0.19398814947751514,74.0,8.2,18.93,9.3,4.0,1
Phrase match,USA,Friday,0,Nov,0,80,3.4339872044851463,3.044522437723423,3.211784844968644,0.0,-0.2007148886942667,43.0,5.57,19.14,18.56,4.0,1
Phrase match,USA,Wednesday,0,Jan,0,12,3.713572066704308,3.6203771126312545,3.4622713640979126,0.2795848622191617,0.059056398287905425,87.0,3.22,10.38,22.72,4.0,2
Exact match,A,Thursday,0,Dec,0,53,3.4339872044851463,4.494356528290166,4.401685867790626,-0.44685032427101845,0.0446850324271021,94.0,6.51,16.04,2.07,4.0,1
Phrase match,B,Friday,0,Jan,0,38,6.78105762593618,6.9535669612546345,6.867312293595408,0.26213369919728446,0.06663559208624968,80.0,8.52,38.89,0.76,4.0,1
Broad match,B,Friday,0,Oct,0,115,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,100.0,0.0,0.0,0.72,4.0,1
Phrase match,USA,Friday,0,Jan,0,17,8.999742789830492,9.401294812985919,9.938229038968233,-0.40205898391467443,-0.28760344945807864,78.0,3.74,13.2,13.5,4.0,2
Broad match,USA,Thursday,0,Dec,0,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54,4.0,3
Broad match,USA,Saturday,1,Nov,0,79,6.78105762593618,7.501554805740729,7.564762616403382,-0.612752117708748,-0.06752128078129402,80.0,4.81,13.33,3.87,4.0,3
Broad match,B,Saturday,1,Nov,0,72,2.3978952727983707,1.598596848532247,1.798421454598778,0.0,0.2397895272798366,33.0,0.0,0.0,1.88,4.0,4
Broad match,B,Friday,0,Jan,0,24,2.3978952727983707,2.3978952727983707,1.998246060665309,0.0,0.2055338805255746,33.0,0.0,0.0,1.71,4.0,3
Exact match,B,Tuesday,0,Dec,0,69,9.200391041122515,8.79497643168877,8.754849025469593,0.0,0.02006370310958747,71.0,3.57,11.25,0.63,4.0,1
Phrase match,USA,Sunday,1,Dec,0,71,4.51085950651685,3.5271821585581997,3.5458211493728107,0.0,-0.05591697244383202,79.0,3.01,10.34,8.52,4.0,2
Phrase match,USA,Friday,0,Dec,0,66,7.783640596221253,7.3783837129967145,7.412734038895057,0.0,-0.034350325898343435,85.0,4.18,13.29,8.25,4.0,1
Exact match,B,Sunday,1,Jan,0,36,9.200391041122515,8.79497643168877,8.761536926506123,0.0,0.017197459808218026,71.0,3.57,11.25,0.92,4.0,1
Phrase match,USA,Sunday,1,Jan,0,29,8.999742789830492,9.133508290691841,9.166949665907177,-0.2006482512920229,-0.028664035898860955,78.0,3.74,13.2,144.1,4.0,55
Phrase match,B,Friday,0,Feb,0,3,3.713572066704308,3.8034130494102563,3.600386809523941,0.5491078103370075,0.16774363964298103,87.0,3.22,10.38,1.92,4.0,2
Exact match,USA,Thursday,0,Mar,0,200,2.3978952727983707,3.1743440266439973,3.10943323218371,-0.38946476676172326,0.03338269429386204,88.0,4.34,11.78,11.77,3.0,1
Exact match,USA,Wednesday,0,Feb,0,5,6.78105762593618,8.32271366575702,8.659993346094325,-0.20062020316221485,-0.1732219995666384,80.0,4.81,13.33,39.3,4.0,2
Broad match,C,Thursday,0,Nov,0,81,3.9318256327243257,4.042110380829989,4.014539193803573,0.33085424431698973,0.09925627329509569,67.0,5.0,13.97,0.84,4.0,4
Broad match,USA,Wednesday,0,Oct,0,103,3.9318256327243257,4.152395128935653,4.152395128935652,-0.33085424431698973,-1.1976195368092883e-16,88.0,5.96,15.94,17.05,5.0,11
Phrase match,C,Sunday,1,Jan,0,22,6.78105762593618,8.457837844738357,8.760994940767642,0.0,-0.09830000101961196,80.0,4.81,13.33,0.23,4.0,1
Broad match,A,Sunday,1,Dec,0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,5.0,1
Broad match,USA,Monday,0,Sep,0,21,3.9318256327243257,4.345406420199827,4.138616026462077,0.2481796294755343,0.12053103846373076,79.0,5.18,29.81,9.42,5.0,1
Broad match,B,Sunday,1,Aug,0,57,3.044522437723423,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,78.0,4.08,10.9,4.0,3.0,5
Broad match,USA,Friday,0,Jan,0,38,3.044522437723423,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,35.0,3.81,14.11,55.84,4.0,8
Phrase match,USA,Tuesday,0,Nov,0,76,7.783640596221253,7.918749352030461,7.882723338775882,0.0,0.006175887986499087,83.0,6.68,24.85,3.06,5.0,2
Exact match,A,Tuesday,0,Mar,0,209,7.3783837129967145,7.435634256160619,7.062822637061163,0.0,0.20066677625335208,88.0,4.0,12.65,4.18,2.0,1
Phrase match,B,Saturday,1,Dec,0,51,3.4339872044851463,3.3973605696376254,3.600386809523941,0.38946476676172326,-0.07303590563656154,89.0,5.51,20.09,0.74,5.0,2
Exact match,USA,Tuesday,0,Jan,0,34,8.999742789830492,8.728097421323477,8.762225147680432,0.20063703109587827,-0.005850467375477662,85.0,4.18,13.54,7.73,4.0,1
Broad match,USA,Friday,0,Dec,0,59,3.9318256327243257,3.9318256327243257,4.097252754882821,0.0,-0.08507680568151166,88.0,5.96,15.94,2.7600000000000002,5.0,3
Broad match,A,Tuesday,0,Jul,0,69,7.783640596221253,7.7058055116436455,7.806796590075284,0.0,-0.07322062415667262,83.0,6.68,24.85,48.510000000000005,5.0,11
Phrase match,B,Monday,0,Nov,0,98,2.3978952727983707,2.828980049415072,2.7212088552608966,0.0,0.25865086597002046,88.0,4.34,11.78,14.430000000000001,3.0,13
Broad match,B,Sunday,1,Jan,0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,5.0,1
Exact match,C,Saturday,1,Dec,0,65,2.3978952727983707,2.958801638335647,2.9930899580907573,0.38946476676172326,0.07789295335234467,73.0,5.02,13.76,0.74,4.0,1
Exact match,B,Friday,0,Jan,0,10,3.713572066704308,3.6203771126312545,3.4622713640979126,0.2795848622191617,0.059056398287905425,87.0,3.22,10.38,0.73,4.0,1
Phrase match,USA,Tuesday,0,Dec,0,69,3.044522437723423,3.1743440266439973,3.278201297780457,0.38946476676172326,-0.03894647667617225,87.0,3.9,10.31,4.02,4.0,1
Broad match,B,Tuesday,0,Nov,0,83,2.3978952727983707,3.3041656155645724,3.1743440266439973,0.38946476676172326,0.06676538858772396,71.0,6.18,13.07,0.58,5.0,2
Phrase match,A,Thursday,0,Dec,0,53,7.783640596221253,7.783640596221253,7.882723338775882,0.0,-0.02779533803223103,83.0,6.68,24.85,0.43,5.0,1
Broad match,A,Thursday,0,Dec,0,60,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,100.0,0.0,0.0,0.76,4.0,1
Exact match,USA,Monday,0,Aug,0,56,4.2626798770413155,3.6931283013045935,3.610155229931397,0.49783842823917945,0.07111977546273984,86.0,5.66,26.82,49.45,5.0,5
Broad match,C,Friday,0,Jan,0,24,3.9318256327243257,4.162370483420825,4.047098058072575,-0.7972874398125418,0.027905372445556534,67.0,5.0,13.97,0.27,4.0,1
Broad match,B,Thursday,0,Nov,0,88,3.9318256327243257,4.042110380829989,4.014539193803573,0.33085424431698973,0.09925627329509569,67.0,5.0,13.97,0.72,4.0,2
Phrase match,C,Wednesday,0,Mar,0,208,2.3978952727983707,3.1743440266439973,3.10943323218371,-0.38946476676172326,0.03338269429386204,88.0,4.34,11.78,2.48,3.0,2
Phrase match,USA,Tuesday,0,Dec,0,62,3.044522437723423,3.1743440266439973,3.278201297780457,0.38946476676172326,-0.03894647667617225,87.0,3.9,10.31,2.99,4.0,1
Phrase match,USA,Sunday,1,Nov,0,99,3.4339872044851463,3.5271821585581997,2.670660697699399,0.2795848622191617,0.6304457398669595,93.0,5.68,15.38,0.5,5.0,1
Broad match,USA,Friday,0,Jan,0,38,2.3978952727983707,2.3978952727983707,1.998246060665309,0.0,0.2055338805255746,33.0,0.0,0.0,106.37,4.0,11
Broad match,B,Tuesday,0,Dec,0,41,2.3978952727983707,2.3978952727983707,1.9183162182386966,0.0,0.23978952727983718,33.0,0.0,0.0,9.15,4.0,15
Exact match,USA,Friday,0,Dec,0,59,2.3978952727983707,2.7432592500272954,2.605113659135726,-1.0360919316867756,0.10360919316867759,50.0,0.0,0.0,13.46,4.0,2
Broad match,USA,Saturday,1,Nov,0,79,6.78105762593618,7.501554805740729,7.564762616403382,-0.612752117708748,-0.06752128078129402,80.0,4.81,13.33,6.6000000000000005,4.0,6
Broad match,C,Saturday,1,Jan,0,16,3.044522437723423,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,35.0,3.81,14.11,12.21,4.0,37
Broad match,B,Thursday,0,Jul,0,67,2.3978952727983707,2.7432592500272954,2.5705772614128333,1.0360919316867756,0.14801313309811068,90.0,4.18,13.2,0.12,4.0,1
Broad match,USA,Wednesday,0,Jul,0,61,8.999742789830492,9.200391041122515,9.233959496559622,0.0,-0.04023857616277979,78.0,3.74,13.2,10.56,3.0,2
Phrase match,B,Friday,0,Feb,0,213,6.78105762593618,7.15267565694148,6.9668666414388305,0.2074952344842096,0.12239486132601993,80.0,8.52,38.89,5.25,4.0,1
Phrase match,C,Tuesday,0,Mar,0,209,2.3978952727983707,3.1743440266439973,3.10943323218371,-0.38946476676172326,0.03338269429386204,88.0,4.34,11.78,8.33,3.0,7
Broad match,USA,Saturday,1,Dec,0,44,4.2626798770413155,4.345406420199827,4.290264046146995,-0.2481796294755343,0.06144658515817208,80.0,5.35,22.88,69.66,5.0,54
Exact match,USA,Sunday,1,Jun,0,106,4.709530201312334,4.8690166606895575,4.829145045845252,0.0,0.03417566986654777,86.0,4.88,20.92,12.15,5.0,1
Exact match,USA,Saturday,1,Nov,0,86,4.51085950651685,5.083125971410801,5.010142574100581,0.0,0.0625571976944741,79.0,5.4,24.62,1.47,5.0,1
Exact match,USA,Monday,0,Sep,1,28,3.713572066704308,4.152395128935652,4.138616026462076,0.0,0.059080002306953996,77.0,3.18,7.74,5.79,4.0,1
Phrase match,USA,Monday,0,Jan,0,35,2.3978952727983707,2.3978952727983707,2.5705772614128333,0.0,-0.14801313309811098,82.0,3.56,8.1,8.44,4.0,2
Exact match,USA,Thursday,0,Nov,0,88,7.3783837129967145,6.514364763991999,6.42974039052044,0.0,0.1413138721416397,88.0,4.0,12.65,6.77,2.0,1
Phrase match,USA,Sunday,1,Nov,0,99,3.044522437723423,3.1743440266439973,3.2392548211042844,0.0,-0.15578590670469022,87.0,3.9,10.31,21.04,4.0,4
Phrase match,B,Sunday,1,Jan,0,15,3.713572066704308,3.6203771126312545,3.4622713640979126,0.2795848622191617,0.059056398287905425,87.0,3.22,10.38,0.32,4.0,1
Exact match,USA,Monday,0,Dec,0,56,3.713572066704308,3.3973605696376254,3.4120112235766333,-0.2795848622191617,0.027958486221915848,87.0,3.22,10.38,46.74,4.0,2
Exact match,B,Wednesday,0,Jan,0,33,3.713572066704308,3.6203771126312545,3.4622713640979126,0.2795848622191617,0.059056398287905425,87.0,3.22,10.38,0.35,4.0,1
Broad match,USA,Thursday,0,Dec,0,67,6.78105762593618,7.245195566889979,7.397665454689204,-0.389830852576325,-0.13570354059874845,80.0,4.81,13.33,0.6,4.0,1
Exact match,USA,Saturday,1,Nov,0,79,7.783640596221253,6.623736644668756,6.760524603129693,-0.19882311987885082,-0.2695333025349519,89.0,4.82,14.67,16.0,5.0,1
Broad match,B,Wednesday,0,Jan,1,40,3.9318256327243257,4.162370483420825,4.047098058072575,-0.7972874398125418,0.027905372445556534,67.0,5.0,13.97,0.25,4.0,1
Broad match,B,Friday,0,Nov,0,73,2.3978952727983707,3.3041656155645724,3.1743440266439973,0.38946476676172326,0.06676538858772396,71.0,6.18,13.07,0.27,5.0,1
Phrase match,USA,Monday,0,Dec,0,49,6.78105762593618,8.997273026431634,8.835276515558952,-0.20475233378180135,-0.06060263959735652,80.0,4.81,13.33,38.36,4.0,4
Phrase match,C,Wednesday,0,Nov,0,89,3.713572066704308,3.1743440266439973,3.309151036659075,0.38946476676172326,-0.08387545866574932,68.0,9.63,29.08,1.24,5.0,1
Phrase match,USA,Monday,0,Jan,0,35,8.999742789830492,9.401294812985919,9.938229038968233,-0.40205898391467443,-0.28760344945807864,78.0,3.74,13.2,26.339999999999996,4.0,6
Phrase match,USA,Thursday,0,Jan,0,18,3.4339872044851463,2.613437661106721,2.940488320911886,0.0,-0.24337901326585276,43.0,5.57,19.14,7.5,4.0,1
Exact match,USA,Monday,0,Aug,0,56,3.9318256327243257,3.563306712384019,3.433736163974295,0.21825356602001778,0.0950841922243826,92.0,6.62,30.09,7.78,5.0,1
Phrase match,USA,Saturday,1,Feb,0,9,6.78105762593618,8.32271366575702,8.659993346094325,-0.20062020316221485,-0.1732219995666384,80.0,4.81,13.33,17.08,4.0,4
Broad match,USA,Friday,0,Jan,0,17,3.9318256327243257,4.162370483420825,4.047098058072575,-0.7972874398125418,0.027905372445556534,67.0,5.0,13.97,12.22,4.0,1
Phrase match,B,Wednesday,0,Jan,1,40,6.78105762593618,8.457837844738357,8.760994940767642,0.0,-0.09830000101961196,80.0,4.81,13.33,1.62,4.0,1
Broad match,C,Wednesday,0,Dec,0,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,4.0,21
Broad match,USA,Tuesday,0,Dec,0,69,3.9318256327243257,4.235121672094164,4.113803256346229,0.2481796294755343,0.14889219919020377,67.0,5.0,13.97,36.24,4.0,4
Phrase match,A,Tuesday,0,Mar,0,202,3.044522437723423,3.8034130494102563,3.748270675357425,-0.5491078103370075,0.06031149090936037,86.0,5.75,24.38,1.78,4.0,1
Phrase match,USA,Monday,0,Jan,1,21,3.9318256327243257,4.445389688756101,4.298892408845876,1.2098379237783345,0.12556909706590652,62.0,5.16,13.59,10.86,4.0,2
Exact match,A,Sunday,1,Jul,0,71,3.9318256327243257,4.152395128935652,4.282012557033654,0.0,-0.07328873901920264,88.0,5.96,15.94,3.4,5.0,1
Exact match,A,Friday,0,Jul,0,80,9.200391041122515,9.200391041122515,9.200391041122515,0.0,0.0,71.0,3.57,11.25,2.81,4.0,1
Phrase match,C,Wednesday,0,Jan,1,40,6.78105762593618,8.457837844738357,8.760994940767642,0.0,-0.09830000101961196,80.0,4.81,13.33,0.22,4.0,1
Exact match,USA,Wednesday,0,Jul,0,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56,5.0,1
Phrase match,USA,Saturday,1,Jan,0,30,4.51085950651685,5.067683963763687,5.173603817874797,-0.6423279321637327,-0.12802298561146674,80.0,6.34,22.72,17.35,3.0,1
Broad match,B,Tuesday,0,Dec,0,41,3.044522437723423,3.3041656155645716,3.3041656155645716,-0.38946476676172326,-0.04451025905848269,62.0,1.88,6.47,0.8,4.0,4
Exact match,USA,Thursday,0,Feb,0,214,4.2626798770413155,4.797269942667335,4.57260858451301,-0.995958134608026,-0.17000361917215687,86.0,5.66,26.82,66.75,5.0,3
Broad match,A,Monday,0,Nov,0,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.36,4.0,11
Broad match,C,Sunday,1,Nov,0,85,3.9318256327243257,4.042110380829989,4.014539193803573,0.33085424431698973,0.09925627329509569,67.0,5.0,13.97,1.75,4.0,7
Exact match,B,Saturday,1,Feb,0,2,5.771441123130016,6.379440808265603,6.948694948619452,0.2059487473003374,-0.1659221858615069,64.0,2.34,6.2,1.11,4.0,1
Exact match,A,Monday,0,Dec,0,70,4.51085950651685,5.067683963763687,5.26641854118729,0.21019457697340638,-0.08481813985132874,80.0,6.34,22.72,5.35,3.0,1
Broad match,B,Tuesday,0,Dec,0,48,2.3978952727983707,2.958801638335647,3.066572832489822,-1.0360919316867756,-0.070120179745766,71.0,6.18,13.07,1.56,5.0,4
Exact match,A,Wednesday,0,Jul,0,82,3.9318256327243257,3.267538980717051,3.350763092601099,0.6690496289808849,-0.004569564455745288,92.0,6.62,30.09,11.18,5.0,1
Exact match,USA,Friday,0,Dec,0,45,5.771441123130016,4.2626798770413155,4.361951728831529,0.0,-0.07445388884266059,90.0,4.37,13.32,21.12,4.0,2
Broad match,USA,Tuesday,0,Dec,0,41,3.044522437723423,3.3041656155645716,3.452049481398056,-0.38946476676172326,-0.06986177891565143,35.0,3.81,14.11,8.5,4.0,10
Broad match,B,Saturday,1,Jul,0,65,5.564520407322694,5.97200531774038,5.870114173943204,-0.20715971012039525,0.05240115966712033,69.0,3.04,8.98,1.9500000000000002,4.0,5
Broad match,B,Friday,0,Oct,0,108,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,100.0,0.0,0.0,11.96,4.0,26
Broad match,B,Saturday,1,Feb,0,9,3.9318256327243257,4.118309300246989,3.8227457294025946,0.7777045685880082,0.22489229339581376,88.0,5.96,15.94,2.2,5.0,2
Broad match,USA,Thursday,0,Aug,0,39,7.783640596221253,7.783640596221253,8.085407037710755,0.0,-0.1088641169842231,18.0,1.43,7.34,12.03,5.0,3
Phrase match,A,Wednesday,0,Dec,0,61,3.4339872044851463,4.494356528290166,4.401685867790626,-0.44685032427101845,0.0446850324271021,94.0,6.51,16.04,1.04,4.0,1
Phrase match,C,Wednesday,0,Nov,0,82,3.4339872044851463,4.494356528290166,4.436437365477953,0.19867069479548416,0.1588730602288581,94.0,6.51,16.04,1.04,4.0,2
Broad match,USA,Saturday,1,Nov,0,86,3.9318256327243257,4.042110380829989,4.152395128935653,0.0,-0.0756238272724548,88.0,5.96,15.94,28.28,5.0,14
Phrase match,USA,Tuesday,0,Nov,0,83,3.4339872044851463,3.5271821585581997,2.670660697699399,0.2795848622191617,0.6304457398669595,93.0,5.68,15.38,0.97,5.0,1
Phrase match,USA,Thursday,0,Jan,1,39,2.3978952727983707,2.3978952727983707,2.505666466952546,0.0,-0.05542518556500439,51.0,4.64,14.89,49.28,4.0,28
Phrase match,B,Sunday,1,Nov,0,85,7.783640596221253,7.3783837129967145,7.4213216203696435,0.0,-0.05152548884751639,85.0,4.18,13.29,1.51,4.0,1
Broad match,USA,Friday,0,Dec,0,52,6.78105762593618,7.245195566889979,7.397665454689204,-0.389830852576325,-0.13570354059874845,80.0,4.81,13.33,8.45,4.0,5
Broad match,C,Wednesday,0,Dec,0,68,3.044522437723423,2.3978952727983707,2.3978952727983707,0.0,8.107922592650825e-17,35.0,3.81,14.11,12.8,4.0,40
Phrase match,USA,Friday,0,Dec,0,59,6.175867270105761,6.379440808265603,6.412577994912078,-0.4047718671791882,-0.005680660567967722,56.0,3.13,9.16,0.89,5.0,1
Exact match,USA,Friday,0,Dec,0,45,3.044522437723423,3.96935919215665,3.677317443735704,-0.5491078103370075,0.17773271637562166,90.0,8.11,22.64,3.68,5.0,1
Broad match,A,Thursday,0,Aug,0,32,3.713572066704308,4.152395128935652,4.00573478649332,0.33085424431698973,0.07542531897034249,74.0,5.23,13.36,6.24,5.0,3
Exact match,USA,Wednesday,0,Feb,0,215,2.3978952727983707,3.019490140879352,2.7086927068388618,1.8647846042429448,0.26639780060613505,82.0,3.56,8.1,11.01,4.0,1
Broad match,B,Thursday,0,Dec,0,67,3.044522437723423,3.3041656155645716,3.3041656155645716,-0.38946476676172326,-0.04451025905848269,62.0,1.88,6.47,1.88,4.0,4
Exact match,B,Saturday,1,Jun,0,100,9.200391041122515,9.200391041122515,9.132821939550224,0.0,0.057916372776249024,71.0,3.57,11.25,5.26,4.0,1
Phrase match,USA,Monday,0,Jan,0,28,4.51085950651685,3.5271821585581997,3.573779635594727,0.2795848622191617,-0.007988138920547743,79.0,3.01,10.34,5.13,4.0,1
Exact match,C,Monday,0,Nov,1,91,4.51085950651685,5.138571388379229,5.245058643115096,0.43213335519032636,-0.21235607584704733,80.0,6.34,22.72,0.59,3.0,1
Phrase match,A,Tuesday,0,Nov,0,97,4.709530201312334,4.2626798770413155,4.1799663159620675,0.0,0.09925627329509618,67.0,8.61,38.7,4.01,5.0,1
Broad match,A,Sunday,1,Jan,0,15,2.3978952727983707,2.3978952727983707,1.998246060665309,0.0,0.2055338805255746,33.0,0.0,0.0,10.4,4.0,8
Phrase match,A,Saturday,1,Jan,0,16,3.9318256327243257,4.228594048352652,4.228594048352652,-0.44685032427101845,-0.025534304244058097,83.0,3.31,10.89,1.5,4.0,1
Broad match,USA,Monday,0,Nov,0,98,4.2626798770413155,4.428132963358339,4.290264046146995,0.2481796294755343,0.0709040145658335,80.0,5.35,22.88,100.01,5.0,73
Broad match,USA,Wednesday,0,Jul,0,75,4.2626798770413155,4.152395128935653,4.00573478649332,-0.33085424431698973,0.05651936215222877,80.0,5.35,22.88,89.76,5.0,12
Exact match,USA,Thursday,0,Aug,0,53,3.713572066704308,4.235121672094164,4.0834736524092445,0.33085424431698973,0.06380871701078489,77.0,3.18,7.74,1.42,4.0,1
Phrase match,USA,Wednesday,0,Sep,0,5,2.3978952727983707,2.613437661106721,2.721208855260896,-0.6466271649250523,-0.018475061855001387,51.0,4.64,14.89,3.72,4.0,1
Phrase match,A,Saturday,1,Nov,0,72,4.51085950651685,3.5271821585581997,3.573779635594727,-0.2795848622191617,-0.05591697244383391,79.0,3.01,10.34,1.67,4.0,1
Broad match,USA,Monday,0,Aug,0,35,12.211065162153215,12.146834835629237,12.17972789374304,0.0,-0.01691642988709787,4.0,2.12,6.07,222.21,4.0,27
Phrase match,USA,Thursday,0,Dec,0,60,2.3978952727983707,2.3978952727983707,2.527220705783381,0.0,-0.06466271649250534,95.0,8.52,24.75,2.36,4.0,1
Phrase match,B,Wednesday,0,Nov,0,96,3.4339872044851463,4.494356528290166,4.436437365477953,0.19867069479548416,0.1588730602288581,94.0,6.51,16.04,0.62,4.0,1
Exact match,USA,Wednesday,0,Nov,0,82,3.4339872044851463,4.494356528290166,4.436437365477953,0.19867069479548416,0.1588730602288581,94.0,6.51,16.04,11.14,4.0,2
Broad match,USA,Tuesday,0,Jul,0,76,4.2626798770413155,4.152395128935653,4.00573478649332,-0.33085424431698973,0.05651936215222877,80.0,5.35,22.88,67.38,5.0,6
Exact match,A,Tuesday,0,Aug,0,48,6.78105762593618,7.065297757209052,6.889774610130743,-0.46962893368149405,0.07881656200305912,84.0,2.8,8.32,4.64,3.0,2
Phrase match,A,Wednesday,0,Dec,0,54,5.968707559985366,5.562606554642926,5.39422935538682,0.20692071580732208,0.16824119840747442,64.0,3.28,9.96,7.04,3.0,2
Broad match,USA,Sunday,1,Nov,0,85,3.9318256327243257,4.042110380829989,4.152395128935653,0.0,-0.0756238272724548,88.0,5.96,15.94,14.3,5.0,13
Broad match,A,Tuesday,0,Sep,0,6,3.713572066704308,4.042110380829989,4.00573478649332,-0.33085424431698973,0.05008503767811635,74.0,5.23,13.36,15.260000000000002,5.0,7
Phrase match,A,Wednesday,0,Jan,0,33,3.044522437723423,3.1743440266439973,3.2392548211042844,-0.38946476676172326,-0.055637823823103505,87.0,3.9,10.31,0.88,4.0,1
Broad match,B,Saturday,1,Dec,0,58,3.9318256327243257,4.235121672094164,4.113803256346229,0.2481796294755343,0.14889219919020377,67.0,5.0,13.97,2.13,4.0,3
Phrase match,A,Saturday,1,Nov,0,86,6.78105762593618,6.781057625936181,6.78105762593618,0.0,-2.1363810073998297e-15,80.0,8.52,38.89,5.2,4.0,2
Phrase match,USA,Monday,0,Mar,0,196,3.4339872044851463,4.723049866069117,4.608703197179643,-0.19867069479548416,0.019602286095338543,94.0,6.51,16.04,2.29,4.0,1
Phrase match,USA,Thursday,0,Dec,0,46,3.9318256327243257,4.0455581115736505,4.22177688261492,0.995958134608026,-0.05491078103370071,83.0,3.31,10.89,8.28,4.0,1
Exact match,B,Thursday,0,Jan,0,11,6.78105762593618,8.457837844738357,8.760994940767642,0.0,-0.09830000101961196,80.0,4.81,13.33,2.59,4.0,1
Broad match,B,Friday,0,Jan,0,38,2.3978952727983707,2.958801638335647,3.066572832489822,-1.0360919316867756,-0.070120179745766,71.0,6.18,13.07,2.16,5.0,4
